title,location,bedrooms,bathrooms,garage,price,size,listing_type,source,price_per_sqm,total_rooms,size_category,prop_apartment,prop_house,prop_other,property_type
Villa for sale in Hail north فيلا للبيع في الحيل الشماليه,"Al Hail, Muscat•",6.0,4.0,2.0,110000.0,57.878569,For Sale,dubizzle,1900.5307473997846,10.0,Tiny,False,True,False,house
توين فيلا جميلة للبيع في المسفاة,"Misfah, Muscat•",5.0,7.0,2.0,90000.0,28.985736,For Sale,dubizzle,3104.975495533389,12.0,Tiny,False,False,True,other
BRAND NEW 2 BHK PENTHOUSE FOR SALE !!,"Ghala, Muscat•",2.0,3.0,2.0,55000.0,9.569009,For Sale,dubizzle,5747.721629272164,5.0,Tiny,False,True,False,house
(freehold) 1bhk for sale in muscat hails,"Muscat Hills, Muscat•",1.0,2.0,2.0,66000.0,6.874822,For Sale,dubizzle,9600.248559162696,3.0,Tiny,False,False,True,other
للبيع ارض سكني تجاري بركاء (خرائط بناء مخزن معتمده),"Barka, Al Batinah•",3.0,3.0,2.0,28000.0,27.8709,For Sale,dubizzle,1004.6320714436922,6.0,Tiny,False,False,True,other
للبيع بناية في دارسيت مؤجره بالكامل,"Darsait, Muscat•",3.0,3.0,2.0,185000.0,54.441158,For Sale,dubizzle,3398.164307967145,6.0,Tiny,False,False,True,other
شقق راقية للبيع في ولاية العامرات (بناية الميرا),"Al Amarat, Muscat•",2.0,2.0,2.0,28000.0,8.825785,For Sale,dubizzle,3172.5223308748173,4.0,Tiny,False,False,True,other
للبيع ارض في المنى اول خط من الشارع الرئيسي جنب مسجد عبدالملك,"Bosher, Muscat•",3.0,3.0,2.0,115000.0,38.554745,For Sale,dubizzle,2982.7716406891036,6.0,Tiny,False,False,True,other
Buying a villa with 10% down payment for 4 bedrooms,"Yiti, Muscat•",4.0,6.0,2.0,277000.0,26.477355,For Sale,dubizzle,10461.770067289577,10.0,Tiny,False,True,False,house
Modern Apartment for Sale in Muscat | شقة حديثة للبيع في مسقط,"Yiti, Muscat•",2.0,3.0,2.0,127900.0,11.14836,For Sale,dubizzle,11472.539458718591,5.0,Tiny,True,False,False,apartment
Amazing 1 BHK Apartment in Uptown |شقة غرفة وصالة في أب تاون ّFreeHold,"Al Khoud, Muscat•",1.0,2.0,2.0,59016.0,7.710949,For Sale,dubizzle,7653.532658561222,3.0,Tiny,True,False,False,apartment
Exclusive 2 BHK Marina View | شقة راقية في يتي - Sustainable City Yiti,"Yiti, Muscat•",2.0,3.0,2.0,166570.0,11.241263,For Sale,dubizzle,14817.730000623595,5.0,Tiny,False,False,True,other
1 BHK FreeHold Appartment uptow 15% down payment 44 Month Installment,"Al Seeb, Muscat•",1.0,1.0,2.0,72223.0,9.476106,For Sale,dubizzle,7621.590556289683,2.0,Tiny,False,False,True,other
شقة دوبلكس جديدة كليًا في العذيبة – موقع مميز  FSA83,"Azaiba, Muscat•",2.0,3.0,2.0,58000.0,9.569009,For Sale,dubizzle,6061.233718141555,5.0,Tiny,False,False,True,other
Villa for Sale in Muscat- فيلا للبيع في مسقط,"Yiti, Muscat•",4.0,5.0,2.0,292075.0,46.530467550000004,For Sale,dubizzle,6277.069958219235,9.0,Tiny,False,True,False,house
Golf View | Pool View 1 BHK Aida Greate Escape2 | 40 Month Installment,"Yiti, Muscat•",1.0,2.0,2.0,89898.0,5.202568,For Sale,dubizzle,17279.543486985658,3.0,Tiny,False,False,True,other
BOOK NOW Apartments in (SULTAN HAITHAM CITY) with 5 Years Payment Plan,"Al Maabilah, Muscat•",1.0,1.0,2.0,53922.0,6.224501,For Sale,dubizzle,8662.863095371018,2.0,Tiny,True,False,False,apartment
فيلا للبيع، مدينة السلطان هيثم Villa in Sultan Haitham City,"Al Seeb, Muscat•",5.0,5.0,2.0,227100.0,38.276036,For Sale,dubizzle,5933.216281853221,10.0,Tiny,False,True,False,house
Sea View 1BHK Appartment FreeHold Installmentشقة بغرفة نوم واحدة للبيع,"Yiti, Muscat•",1.0,2.0,2.0,105647.0,7.246434,For Sale,dubizzle,14579.170941182932,3.0,Tiny,False,False,True,other
Own Your Shop with Residential Visa in installments over 8 years,"Muscat Hills, Muscat•",3.0,3.0,2.0,39750.0,1.393545,For Sale,dubizzle,28524.374885633402,6.0,Tiny,False,False,True,other
تملك محلك ف أول مول ف مسقط هيلز وبالاقساط علي 100 شهر بدون فوائد,"Muscat Hills, Muscat•",3.0,3.0,2.0,39750.0,1.393545,For Sale,dubizzle,28524.374885633402,6.0,Tiny,False,False,True,other
فيلا للبيع في الوادي الكبير مع الأثاث,"Al Wadi Al Kabir, Muscat•",7.0,6.0,2.0,165000.0,55.834703,For Sale,dubizzle,2955.1513867638914,13.0,Tiny,False,False,True,other
محلات للبيع في الخوض مكان جميل جدا و ممتاز,"Al Khoud, Muscat•",3.0,3.0,2.0,40000.0,2.415478,For Sale,dubizzle,16559.86930951141,6.0,Tiny,False,False,True,other
فيلا للبيع في موقع مميز في المعبيله,"Al Maabilah, Muscat•",3.0,5.0,2.0,79000.0,55.7418,For Sale,dubizzle,1417.2488150723516,8.0,Tiny,False,False,True,other
Twin villa in Athiba for sale / توين فيلا للبيع في العذيبه,"Azaiba, Muscat•",7.0,6.0,2.0,168000.0,65.0321,For Sale,dubizzle,2583.33961228378,13.0,Tiny,False,True,False,house
Villa for sale in Hail north فيلا للبيع في الحيل الشماليه,"Al Hail, Muscat•",6.0,4.0,2.0,110000.0,57.878569,For Sale,dubizzle,1900.5307473997846,10.0,Tiny,False,True,False,house
توين فيلا جميلة للبيع في المسفاة,"Misfah, Muscat•",5.0,7.0,2.0,90000.0,28.985736,For Sale,dubizzle,3104.975495533389,12.0,Tiny,False,False,True,other
BRAND NEW 2 BHK PENTHOUSE FOR SALE !!,"Ghala, Muscat•",2.0,3.0,2.0,55000.0,9.569009,For Sale,dubizzle,5747.721629272164,5.0,Tiny,False,True,False,house
(freehold) 1bhk for sale in muscat hails,"Muscat Hills, Muscat•",1.0,2.0,2.0,66000.0,6.874822,For Sale,dubizzle,9600.248559162696,3.0,Tiny,False,False,True,other
للبيع ارض سكني تجاري بركاء (خرائط بناء مخزن معتمده),"Barka, Al Batinah•",3.0,3.0,2.0,28000.0,27.8709,For Sale,dubizzle,1004.6320714436922,6.0,Tiny,False,False,True,other
للبيع بناية في دارسيت مؤجره بالكامل,"Darsait, Muscat•",3.0,3.0,2.0,185000.0,54.441158,For Sale,dubizzle,3398.164307967145,6.0,Tiny,False,False,True,other
شقق راقية للبيع في ولاية العامرات (بناية الميرا),"Al Amarat, Muscat•",2.0,2.0,2.0,28000.0,8.825785,For Sale,dubizzle,3172.5223308748173,4.0,Tiny,False,False,True,other
للبيع ارض في المنى اول خط من الشارع الرئيسي جنب مسجد عبدالملك,"Bosher, Muscat•",3.0,3.0,2.0,115000.0,38.554745,For Sale,dubizzle,2982.7716406891036,6.0,Tiny,False,False,True,other
Buying a villa with 10% down payment for 4 bedrooms,"Yiti, Muscat•",4.0,6.0,2.0,277000.0,26.477355,For Sale,dubizzle,10461.770067289577,10.0,Tiny,False,True,False,house
FREE HOLD!! Own your Town House at Wadi Zaha in Sultan Haitham City,"Sultan Haitham City, Muscat•",3.0,5.0,2.0,176000.0,20.43866,For Sale,dubizzle,8611.132040945933,8.0,Tiny,False,True,False,house
Fully Furnished 2BHK Apartment For Sale in Lagoon – Al Mouj FSA56,"The Wave (Almouj), Muscat•",2.0,2.0,2.0,137000.0,11.705778,For Sale,dubizzle,11703.621920730087,4.0,Tiny,True,False,False,apartment
Free Hold!! 95 sqm 1-Bedroom apartment for sale in Muscat Hills FSA45,"Muscat Hills, Muscat•",1.0,2.0,2.0,63000.0,8.825785,For Sale,dubizzle,7138.175244468339,3.0,Tiny,True,False,False,apartment
FREE HOLD!! Own a Studio at Yenaier in Sultan Haitham City,"Sultan Haitham City, Muscat•",3.0,1.0,2.0,46627.0,6.967725,For Sale,dubizzle,6691.854227886433,4.0,Tiny,True,False,False,apartment
Amazing 2BHK Corner Flat For Sale  in Muscat Hills FSA12,"Muscat Hills, Muscat•",2.0,3.0,2.0,76000.0,10.962554,For Sale,dubizzle,6932.691049914098,5.0,Tiny,True,False,False,apartment
Free Hold!! Own Your Fully Managed Holiday Home in AIDA,"Yiti, Muscat•",3.0,3.0,2.0,260000.0,11.612875,For Sale,dubizzle,22388.943306459423,6.0,Tiny,False,False,True,other
FREE HOLD!! Book your 2BHK apartment now in Wadi Zaha - SHC,"Sultan Haitham City, Muscat•",2.0,3.0,2.0,70000.0,10.21933,For Sale,dubizzle,6849.76412347972,5.0,Tiny,True,False,False,apartment
"1BHK Apartment FOR SALE in The BLV Tower, Muscat Hills","Muscat Hills, Muscat•",1.0,1.0,2.0,63800.0,9.2903,For Sale,dubizzle,6867.377802654381,2.0,Tiny,True,False,False,apartment
Reduced Price!!! 2BHK Apartment with Pool View in Muscat Hills FSA43,"Muscat Hills, Muscat•",2.0,2.0,2.0,70000.0,9.2903,For Sale,dubizzle,7534.740535827691,4.0,Tiny,True,False,False,apartment
شقة للبيع في بناية شمس بوشر-Apartment for Sale (Shams Bousher Building,"Bosher, Muscat•",2.0,2.0,2.0,52000.0,10.43114884,For Sale,dubizzle,4985.069314762073,4.0,Tiny,True,False,False,apartment
"For Sale – One-Bedroom Apartment in Marsa Garden, Al Mouj Muscat","The Wave (Almouj), Muscat•",1.0,1.0,2.0,110000.0,8.825785,For Sale,dubizzle,12463.48058557964,2.0,Tiny,True,False,False,apartment
"تملك على البحر من 83,000 ريال (تملك حر) Own by the Beach","The Wave (Almouj), Muscat•",1.0,1.0,2.0,83000.0,6.50321,For Sale,dubizzle,12762.927846402008,2.0,Tiny,False,False,True,other
For Sale: Prime Land in Ghala,"Ghala, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
Distress Sale Freehold 1 BHK with Residence Visa in Duqum for Just 22K,"Al Duqum, Al Wusta•",1.0,2.0,2.0,24000.0,3.71612,For Sale,dubizzle,6458.34903070945,3.0,Tiny,False,False,True,other
توين فيلا للبيع في حي الكوثر الخوض,"Al Khoud, Muscat•",6.0,7.0,2.0,118000.0,27.8709,For Sale,dubizzle,4233.806586798417,13.0,Tiny,False,False,True,other
منزل للبيع في المعبيلة الجنوبية حي العز,"Al Maabilah, Muscat•",4.0,4.0,2.0,68000.0,20.996078,For Sale,dubizzle,3238.700103895594,8.0,Tiny,False,False,True,other
Amazing 2+1BHK FOR SALE in AL Mouj – Luban FSA24,"The Wave (Almouj), Muscat•",2.0,2.0,2.0,120000.0,11.798681,For Sale,dubizzle,10170.628394818032,4.0,Tiny,False,False,True,other
Twin Villa for Sale Soor Al Hadid,"Al Seeb, Muscat•",5.0,7.0,2.0,87000.0,35.117334,For Sale,dubizzle,2477.409019716588,12.0,Tiny,False,True,False,house
Rare Opportunity – Marina View Apartment in Al Mouj at a Great Price,"The Wave (Almouj), Muscat•",2.0,2.0,2.0,230000.0,14.585771,For Sale,dubizzle,15768.792750139846,4.0,Tiny,True,False,False,apartment
شقة مؤثثة بالكامل للبيع بتصميم عصري VIP في المعبيلة 5 / 1 خلف عرب سويت,"Al Maabilah, Muscat•",2.0,2.0,2.0,30000.0,9.383203,For Sale,dubizzle,3197.2024904502227,4.0,Tiny,False,False,True,other
شقة مؤثثة جزئيًا للبيع في المعبيلة قريب المدرسة الهندية على شارع النور,"Al Maabilah, Muscat•",3.0,3.0,2.0,36500.0,11.705778,For Sale,dubizzle,3118.1182489536363,6.0,Tiny,False,False,True,other
منزل للبيع في المعبيلة الصناعية في حي العز خلف جامع السلطان تيمور,"Al Maabilah, Muscat•",2.0,3.0,2.0,55000.0,49.331493,For Sale,dubizzle,1114.906455395542,5.0,Tiny,False,False,True,other
شقة سكنية للبيع ف المعبيلة حي الرحبة قريب مدرسة منار الحكمة,"Al Maabilah, Muscat•",3.0,3.0,2.0,25500.0,9.383203,For Sale,dubizzle,2717.622116882689,6.0,Tiny,False,False,True,other
منزل مستقل للبيع في المعبيلة مقابل جامع السلطان تيمور بن فيصل,"Al Maabilah, Muscat•",3.0,4.0,2.0,66000.0,47.287627,For Sale,dubizzle,1395.7139359097043,7.0,Tiny,False,False,True,other
فيلا بجودة بناء عالية للبيع في مرتفعات الأنصب,"Ansab, Muscat•",4.0,6.0,2.0,205000.0,37.625715,For Sale,dubizzle,5448.401445660235,10.0,Tiny,False,False,True,other
Last Chance| Courtyard Villa at The Sustainable City–Yiti | فيلا للبيع,"Yiti, Muscat•",3.0,5.0,2.0,236000.0,23.411556,For Sale,dubizzle,10080.491873329564,8.0,Tiny,False,True,False,house
شقة للبيع في مرتفعات المطار غلا – بسعر لا يفوت ابتداء من 26 ألف ريال,"Ghala, Muscat•",1.0,2.0,2.0,26000.0,5.57418,For Sale,dubizzle,4664.363188845714,3.0,Tiny,False,False,True,other
Villa fo sale with 3 bedrooms- فيلا للبيع بثلاث غرف نوم,"Yiti, Muscat•",3.0,4.0,2.0,238000.0,22.068178619999998,For Sale,dubizzle,10784.75954441953,7.0,Tiny,False,True,False,house
Apartment in Muscat for Sale- شقة في مسقط للبيع,"Yiti, Muscat•",2.0,3.0,2.0,128000.0,11.14836,For Sale,dubizzle,11481.50938792791,5.0,Tiny,True,False,False,apartment
Villa For Sale- 3 Bedroom Villa,"Yiti, Muscat•",3.0,4.0,2.0,254000.0,23.94946437,For Sale,dubizzle,10605.665165446037,7.0,Tiny,False,True,False,house
Modern Apartment for Sale in Muscat | شقة حديثة للبيع في مسقط,"Yiti, Muscat•",2.0,3.0,2.0,127900.0,11.14836,For Sale,dubizzle,11472.539458718591,5.0,Tiny,True,False,False,apartment
Amazing 1 BHK Apartment in Uptown |شقة غرفة وصالة في أب تاون ّFreeHold,"Al Khoud, Muscat•",1.0,2.0,2.0,59016.0,7.710949,For Sale,dubizzle,7653.532658561222,3.0,Tiny,True,False,False,apartment
Exclusive 2 BHK Marina View | شقة راقية في يتي - Sustainable City Yiti,"Yiti, Muscat•",2.0,3.0,2.0,166570.0,11.241263,For Sale,dubizzle,14817.730000623595,5.0,Tiny,False,False,True,other
1 BHK FreeHold Appartment uptow 15% down payment 44 Month Installment,"Al Seeb, Muscat•",1.0,1.0,2.0,72223.0,9.476106,For Sale,dubizzle,7621.590556289683,2.0,Tiny,False,False,True,other
شقة دوبلكس جديدة كليًا في العذيبة – موقع مميز  FSA83,"Azaiba, Muscat•",2.0,3.0,2.0,58000.0,9.569009,For Sale,dubizzle,6061.233718141555,5.0,Tiny,False,False,True,other
FREE HOLD!! Own your Town House at Wadi Zaha in Sultan Haitham City,"Sultan Haitham City, Muscat•",3.0,5.0,2.0,176000.0,20.43866,For Sale,dubizzle,8611.132040945933,8.0,Tiny,False,True,False,house
Fully Furnished 2BHK Apartment For Sale in Lagoon – Al Mouj FSA56,"The Wave (Almouj), Muscat•",2.0,2.0,2.0,137000.0,11.705778,For Sale,dubizzle,11703.621920730087,4.0,Tiny,True,False,False,apartment
Free Hold!! 95 sqm 1-Bedroom apartment for sale in Muscat Hills FSA45,"Muscat Hills, Muscat•",1.0,2.0,2.0,63000.0,8.825785,For Sale,dubizzle,7138.175244468339,3.0,Tiny,True,False,False,apartment
FREE HOLD!! Own a Studio at Yenaier in Sultan Haitham City,"Sultan Haitham City, Muscat•",3.0,1.0,2.0,46627.0,6.967725,For Sale,dubizzle,6691.854227886433,4.0,Tiny,True,False,False,apartment
Amazing 2BHK Corner Flat For Sale  in Muscat Hills FSA12,"Muscat Hills, Muscat•",2.0,3.0,2.0,76000.0,10.962554,For Sale,dubizzle,6932.691049914098,5.0,Tiny,True,False,False,apartment
Free Hold!! Own Your Fully Managed Holiday Home in AIDA,"Yiti, Muscat•",3.0,3.0,2.0,260000.0,11.612875,For Sale,dubizzle,22388.943306459423,6.0,Tiny,False,False,True,other
FREE HOLD!! Book your 2BHK apartment now in Wadi Zaha - SHC,"Sultan Haitham City, Muscat•",2.0,3.0,2.0,70000.0,10.21933,For Sale,dubizzle,6849.76412347972,5.0,Tiny,True,False,False,apartment
"1BHK Apartment FOR SALE in The BLV Tower, Muscat Hills","Muscat Hills, Muscat•",1.0,1.0,2.0,63800.0,9.2903,For Sale,dubizzle,6867.377802654381,2.0,Tiny,True,False,False,apartment
Reduced Price!!! 2BHK Apartment with Pool View in Muscat Hills FSA43,"Muscat Hills, Muscat•",2.0,2.0,2.0,70000.0,9.2903,For Sale,dubizzle,7534.740535827691,4.0,Tiny,True,False,False,apartment
شقة للبيع في بناية شمس بوشر-Apartment for Sale (Shams Bousher Building,"Bosher, Muscat•",2.0,2.0,2.0,52000.0,10.43114884,For Sale,dubizzle,4985.069314762073,4.0,Tiny,True,False,False,apartment
فيلا للبيع في الخوض السادسة,"Al Khoud, Muscat•",6.0,7.0,2.0,160000.0,27.8709,For Sale,dubizzle,5740.754693963955,13.0,Tiny,False,False,True,other
فيلا راقية للبيع في مرتفعات الأنصب Luxury vila for sale inAnsab hights,"Ansab, Muscat•",7.0,9.0,2.0,225000.0,65.403712,For Sale,dubizzle,3440.171713801198,16.0,Tiny,False,False,True,other
فلة مزرعة للبيع في منتجع السيفة,"Al Sifah, Muscat•",4.0,5.0,2.0,245000.0,120.680997,For Sale,dubizzle,2030.1456409081538,9.0,Small,False,False,True,other
تملك شقتك في مسقط بالاقساط علي 100 شهر بدون فوائد,"Al Maabilah, Muscat•",2.0,2.0,2.0,25000.0,9.2903,For Sale,dubizzle,2690.978762795604,4.0,Tiny,False,False,True,other
تملك شقتك بقسط شهري 200 ريال ف مسقط,"Al Maabilah, Muscat•",2.0,2.0,2.0,25000.0,9.2903,For Sale,dubizzle,2690.978762795604,4.0,Tiny,False,False,True,other
3 Bedrooms Villa For Sale with Swimming Pool,"The Wave (Almouj), Muscat•",3.0,3.0,2.0,292075.0,24.990907,For Sale,dubizzle,11687.25088689258,6.0,Tiny,False,True,False,house
محل للبيع تجاري في موقع مميز وفرصة استثمارية عالية وفريدة,"Ghala, Muscat•",3.0,3.0,2.0,36655.0,4.152764100000001,For Sale,dubizzle,8826.651145438287,6.0,Tiny,False,False,True,other
مكتب للبيع في موقع حيوي ومميز وبالقرب من كل الخدمات,"Ghala, Muscat•",3.0,3.0,2.0,48500.0,9.04410705,For Sale,dubizzle,5362.607909423186,6.0,Tiny,False,False,True,other
محل للبيع تجاري في موقع استراتيجي وعائد استثماري عالي,"Al Ghubrah, Muscat•",3.0,3.0,2.0,28000.0,2.67189028,For Sale,dubizzle,10479.472233418208,6.0,Tiny,False,False,True,other
Serviced 1 BHK Apartment | 3 Years Payment Plan | La Vie Residences,"Muscat - Other, Muscat•",1.0,2.0,2.0,124031.0,9.754815,For Sale,dubizzle,12714.849025840058,3.0,Tiny,True,False,False,apartment
Fully Serviced and Furnished Studio Apartment for Sale in La Vie,"Muscat Hills, Muscat•",3.0,1.0,2.0,65100.0,5.945792,For Sale,dubizzle,10948.919841124614,4.0,Tiny,True,False,False,apartment
1 BR Appartment | Sustainable City Yiti | شقة بغرفة نوم واحدة| ROI: 9%,"Yiti, Muscat•",1.0,2.0,2.0,79000.0,7.3393369999999996,For Sale,dubizzle,10763.915051182417,3.0,Tiny,False,False,True,other
شقة بغرفتي نوم 2 | الدفع بالتقسيط  في مدينة يتي المستدامة,"Yiti, Muscat•",2.0,3.0,2.0,127931.0,10.962554,For Sale,dubizzle,11669.817088244217,5.0,Tiny,False,False,True,other
FREE HOLD!! Amazing 2+1 Bedroom Apartment For Sale in AL Mouj,"The Wave (Almouj), Muscat•",2.0,2.0,2.0,120000.0,11.798681,For Sale,dubizzle,10170.628394818032,4.0,Tiny,True,False,False,apartment
ADS702***Brand New 1BHK Apartment for Sale – Prime Opportunity!,"Bosher, Muscat•",1.0,2.0,2.0,33000.0,7.43224,For Sale,dubizzle,4440.114958612747,3.0,Tiny,True,False,False,apartment
ADS701***Brand New 2BHK Apartment for Sale – Prime Opportunity!,"Bosher, Muscat•",2.0,3.0,2.0,43000.0,10.21933,For Sale,dubizzle,4207.712247280399,5.0,Tiny,True,False,False,apartment
ADS302**للبيع فيلا تشطيبات راقية في الخوض السابعة,"Al Khoud, Muscat•",7.0,8.0,2.0,135000.0,44.965052,For Sale,dubizzle,3002.3316774992277,15.0,Tiny,False,False,True,other
Furnished Farm for Sale in Jebel Sifah with beautiful views,"Al Sifah, Muscat•",3.0,3.0,2.0,205000.0,16.443831,For Sale,dubizzle,12466.681273968336,6.0,Tiny,False,False,True,other
Own Your Apartment Now in Sultan Haitham City,"Sultan Haitham City, Muscat•",1.0,1.0,2.0,54395.0,6.224501,For Sale,dubizzle,8738.853122523396,2.0,Tiny,True,False,False,apartment
"تاون هاوس للبيع, مدينة السلطان هيثم | Townhouse Sultan Haitham City","Sultan Haitham City, Muscat•",3.0,3.0,2.0,111700.0,18.023182,For Sale,dubizzle,6197.573769160185,6.0,Tiny,False,True,False,house
"Best Price 1 Bedroom Freehold Apartment for Sale Jebel Sifah, Muscat","Al Sifah, Muscat•",1.0,1.0,2.0,50000.0,5.667083,For Sale,dubizzle,8822.881189493784,2.0,Tiny,True,False,False,apartment
"Zunairah Villas – Redefining Ultra-Luxury Living in Al Mouj, Muscat","The Wave (Almouj), Muscat•",7.0,7.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,14.0,Small,False,True,False,house
Luxury Lakefront Villa with Private Pool – Al Mouj,"The Wave (Almouj), Muscat•",5.0,5.0,2.0,292075.0,49.610202,For Sale,dubizzle,5887.397918678098,10.0,Tiny,False,True,False,house
"2-Bedroom Apartment for Sale – Almeria North, Al Mouj Muscat","The Wave (Almouj), Muscat•",2.0,2.0,2.0,160000.0,13.93545,For Sale,dubizzle,11481.50938792791,4.0,Tiny,True,False,False,apartment
"Luxury 1BR + Study with Sea View – Juman One, Al Mouj","The Wave (Almouj), Muscat•",1.0,1.0,2.0,120000.0,9.661912,For Sale,dubizzle,12419.901982133559,2.0,Tiny,False,False,True,other
مكاتب قيد الانشاء للبيع - المعبيلة| Off plan offices for sale,"Al Maabilah, Muscat•",3.0,3.0,2.0,25000.0,6.038695,For Sale,dubizzle,4139.967327377853,6.0,Tiny,False,False,True,other
